,neutral,rank_x,weighted_points_x,rank_y,weighted_points_y,weighted_diff,rank_diff,label
934,0,60.583333333333336,404.64166666666665,141.75,102.77166666666666,301.87,-81.16666666666666,1
935,0,149.83333333333334,130.58583333333334,141.75,102.77166666666666,27.81416666666668,8.083333333333343,1
936,0,43.5,531.7675,141.0,124.01333333333334,407.7541666666667,-97.5,1
937,1,43.5,531.7675,141.0,124.01333333333334,407.7541666666667,-97.5,1
938,1,47.333333333333336,502.3066666666667,141.0,124.01333333333334,378.29333333333335,-93.66666666666666,1
939,1,87.91666666666667,263.95666666666665,141.0,124.01333333333334,139.94333333333333,-53.08333333333333,1
940,1,155.33333333333334,77.33666666666666,141.0,124.01333333333334,-46.67666666666668,14.333333333333343,0
941,1,82.83333333333333,413.80916666666667,141.0,124.01333333333334,289.79583333333335,-58.16666666666667,1
942,0,43.5,531.7675,155.33333333333334,77.33666666666666,454.4308333333334,-111.83333333333334,1
943,1,97.33333333333333,221.07083333333333,155.33333333333334,77.33666666666666,143.73416666666668,-58.000000000000014,0
944,0,43.5,531.7675,97.33333333333333,221.07083333333333,310.6966666666667,-53.83333333333333,0
945,1,141.0,124.01333333333334,97.33333333333333,221.07083333333333,-97.05749999999999,43.66666666666667,0
946,0,43.5,531.7675,87.91666666666667,263.95666666666665,267.8108333333334,-44.41666666666667,1
947,1,47.333333333333336,502.3066666666667,87.91666666666667,263.95666666666665,238.35000000000002,-40.583333333333336,0
948,1,47.333333333333336,502.3066666666667,87.91666666666667,263.95666666666665,238.35000000000002,-40.583333333333336,1
949,0,43.5,531.7675,47.333333333333336,502.3066666666667,29.46083333333337,-3.8333333333333357,1
950,0,43.5,531.7675,47.333333333333336,502.3066666666667,29.46083333333337,-3.8333333333333357,1
951,1,40.416666666666664,498.4166666666667,47.333333333333336,502.3066666666667,-3.8899999999999864,-6.916666666666671,0
952,0,40.416666666666664,498.4166666666667,47.333333333333336,502.3066666666667,-3.8899999999999864,-6.916666666666671,1
953,0,18.166666666666668,681.6441666666667,47.333333333333336,502.3066666666667,179.33750000000003,-29.166666666666668,0
954,0,66.41666666666667,387.9575,47.333333333333336,502.3066666666667,-114.34916666666669,19.083333333333336,0
955,1,64.58333333333333,359.79999999999995,47.333333333333336,502.3066666666667,-142.50666666666672,17.249999999999993,0
956,0,43.5,531.7675,66.41666666666667,387.9575,143.81000000000006,-22.91666666666667,1
957,0,47.333333333333336,502.3066666666667,66.41666666666667,387.9575,114.34916666666669,-19.083333333333336,1
958,0,40.416666666666664,498.4166666666667,66.41666666666667,387.9575,110.4591666666667,-26.000000000000007,0
959,0,18.166666666666668,681.6441666666667,66.41666666666667,387.9575,293.6866666666667,-48.25,0
960,0,43.5,531.7675,40.416666666666664,498.4166666666667,33.350833333333355,3.0833333333333357,1
961,1,97.33333333333333,221.07083333333333,40.416666666666664,498.4166666666667,-277.34583333333336,56.916666666666664,0
962,0,47.333333333333336,502.3066666666667,40.416666666666664,498.4166666666667,3.8899999999999864,6.916666666666671,0
963,1,87.91666666666667,263.95666666666665,40.416666666666664,498.4166666666667,-234.46000000000004,47.50000000000001,0
964,1,18.166666666666668,681.6441666666667,40.416666666666664,498.4166666666667,183.22750000000002,-22.249999999999996,0
965,0,18.166666666666668,681.6441666666667,40.416666666666664,498.4166666666667,183.22750000000002,-22.249999999999996,1
966,0,66.41666666666667,387.9575,40.416666666666664,498.4166666666667,-110.4591666666667,26.000000000000007,0
967,1,43.5,531.7675,82.83333333333333,413.80916666666667,117.95833333333337,-39.33333333333333,1
968,1,40.416666666666664,498.4166666666667,82.83333333333333,413.80916666666667,84.60750000000002,-42.416666666666664,1
969,0,43.5,531.7675,18.166666666666668,681.6441666666667,-149.87666666666667,25.333333333333332,1
970,0,47.333333333333336,502.3066666666667,18.166666666666668,681.6441666666667,-179.33750000000003,29.166666666666668,0
971,0,40.416666666666664,498.4166666666667,18.166666666666668,681.6441666666667,-183.22750000000002,22.249999999999996,0
972,1,40.416666666666664,498.4166666666667,18.166666666666668,681.6441666666667,-183.22750000000002,22.249999999999996,1
973,0,66.41666666666667,387.9575,18.166666666666668,681.6441666666667,-293.6866666666667,48.25,0
974,0,78.16666666666667,390.52500000000003,18.166666666666668,681.6441666666667,-291.1191666666667,60.0,0
975,1,35.083333333333336,554.2825,18.166666666666668,681.6441666666667,-127.36166666666668,16.916666666666668,0
976,0,14.25,795.4166666666666,18.166666666666668,681.6441666666667,113.77249999999992,-3.916666666666668,1
977,1,47.333333333333336,502.3066666666667,43.5,531.7675,-29.46083333333337,3.8333333333333357,1
978,0,47.333333333333336,502.3066666666667,43.5,531.7675,-29.46083333333337,3.8333333333333357,1
979,0,40.416666666666664,498.4166666666667,43.5,531.7675,-33.350833333333355,-3.0833333333333357,0
980,0,18.166666666666668,681.6441666666667,43.5,531.7675,149.87666666666667,-25.333333333333332,0
981,0,66.41666666666667,387.9575,43.5,531.7675,-143.81000000000006,22.91666666666667,0
982,1,91.5,261.0833333333333,75.25,344.3925,-83.30916666666667,16.25,0
983,0,63.416666666666664,437.815,75.25,344.3925,93.42250000000001,-11.833333333333336,0
984,0,121.66666666666667,206.4958333333333,75.25,344.3925,-137.89666666666668,46.41666666666667,1
985,0,91.5,261.0833333333333,76.5,363.52,-102.43666666666667,15.0,0
986,0,107.0,216.66083333333333,76.5,363.52,-146.85916666666665,30.5,0
987,0,165.08333333333334,112.27499999999999,76.5,363.52,-251.245,88.58333333333334,1
988,1,91.5,261.0833333333333,110.5,226.72166666666666,34.36166666666665,-19.0,0
989,0,91.5,261.0833333333333,110.5,226.72166666666666,34.36166666666665,-19.0,0
990,0,55.083333333333336,353.4533333333333,110.5,226.72166666666666,126.73166666666665,-55.416666666666664,1
991,1,125.33333333333333,158.82500000000002,110.5,226.72166666666666,-67.89666666666665,14.833333333333329,0
992,0,125.33333333333333,158.82500000000002,110.5,226.72166666666666,-67.89666666666665,14.833333333333329,1
993,0,69.25,374.6975,110.5,226.72166666666666,147.97583333333333,-41.25,1
994,0,104.66666666666667,238.22583333333333,110.5,226.72166666666666,11.504166666666663,-5.833333333333329,0
995,0,91.5,261.0833333333333,107.0,216.66083333333333,44.422499999999985,-15.5,1
996,0,85.08333333333333,331.8875,107.0,216.66083333333333,115.22666666666666,-21.91666666666667,1
997,0,63.416666666666664,437.815,91.5,261.0833333333333,176.73166666666668,-28.083333333333336,1
998,1,76.5,363.52,91.5,261.0833333333333,102.43666666666667,-15.0,0
999,0,110.5,226.72166666666666,91.5,261.0833333333333,-34.36166666666665,19.0,0
1000,1,114.5,227.87333333333333,91.5,261.0833333333333,-33.20999999999998,23.0,0
1001,0,85.08333333333333,331.8875,91.5,261.0833333333333,70.80416666666667,-6.416666666666671,1
1002,0,63.416666666666664,437.815,31.25,533.6333333333333,-95.81833333333333,32.166666666666664,0
1003,1,22.75,662.75,31.25,533.6333333333333,129.11666666666667,-8.5,1
1004,0,31.25,543.2041666666667,31.25,533.6333333333333,9.570833333333326,0.0,1
1005,0,132.5,132.00666666666666,31.25,533.6333333333333,-401.62666666666667,101.25,0
1006,0,69.25,374.6975,31.25,533.6333333333333,-158.93583333333333,38.0,1
1007,0,63.416666666666664,437.815,78.33333333333333,318.9791666666667,118.83583333333331,-14.916666666666664,1
1008,0,113.75,254.45833333333334,78.33333333333333,318.9791666666667,-64.52083333333334,35.41666666666667,1
1009,1,87.91666666666667,263.95666666666665,64.58333333333333,359.79999999999995,-95.8433333333333,23.333333333333343,1
1010,1,79.08333333333333,333.52500000000003,64.58333333333333,359.79999999999995,-26.27499999999992,14.5,0
1011,0,22.75,662.75,55.083333333333336,353.4533333333333,309.2966666666667,-32.333333333333336,1
1012,1,54.333333333333336,529.9925,55.083333333333336,353.4533333333333,176.53916666666663,-0.75,0
1013,0,153.08333333333334,109.17,55.083333333333336,353.4533333333333,-244.2833333333333,98.0,0
1014,1,121.66666666666667,206.4958333333333,55.083333333333336,353.4533333333333,-146.9575,66.58333333333334,0
1015,1,121.66666666666667,206.4958333333333,55.083333333333336,353.4533333333333,-146.9575,66.58333333333334,0
1016,0,104.66666666666667,238.22583333333333,55.083333333333336,353.4533333333333,-115.22749999999999,49.583333333333336,0
1017,1,201.91666666666666,1.1983333333333335,55.083333333333336,353.4533333333333,-352.255,146.83333333333331,0
1018,0,22.75,662.75,59.083333333333336,444.67249999999996,218.07750000000004,-36.333333333333336,1
1019,0,110.5,226.72166666666666,59.083333333333336,444.67249999999996,-217.9508333333333,51.416666666666664,0
1020,0,104.66666666666667,238.22583333333333,59.083333333333336,444.67249999999996,-206.44666666666663,45.583333333333336,0
1021,1,31.25,533.6333333333333,102.16666666666667,258.03749999999997,275.59583333333336,-70.91666666666667,1
1022,0,54.333333333333336,529.9925,102.16666666666667,258.03749999999997,271.955,-47.833333333333336,1
1023,0,77.33333333333333,305.0683333333333,102.16666666666667,258.03749999999997,47.03083333333336,-24.833333333333343,1
1024,1,31.25,533.6333333333333,22.75,662.75,-129.11666666666667,8.5,1
1025,1,102.16666666666667,258.03749999999997,22.75,662.75,-404.71250000000003,79.41666666666667,0
1026,1,54.333333333333336,529.9925,22.75,662.75,-132.75750000000005,31.583333333333336,0
1027,0,153.08333333333334,109.17,22.75,662.75,-553.58,130.33333333333334,0
1028,0,59.083333333333336,444.67249999999996,22.75,662.75,-218.07750000000004,36.333333333333336,1
1029,0,127.25,178.1725,22.75,662.75,-484.5775,104.5,0
1030,0,31.25,533.6333333333333,99.66666666666667,268.7733333333333,264.86,-68.41666666666667,0
1031,0,31.25,543.2041666666667,99.66666666666667,268.7733333333333,274.43083333333334,-68.41666666666667,1
1032,0,31.25,533.6333333333333,69.25,374.6975,158.93583333333333,-38.0,1
1033,0,110.5,226.72166666666666,69.25,374.6975,-147.97583333333333,41.25,0
1034,0,59.083333333333336,444.67249999999996,69.25,374.6975,69.97499999999997,-10.166666666666664,1
1035,1,34.5,611.8275,54.333333333333336,529.9925,81.83500000000004,-19.833333333333336,0
1036,1,34.5,611.8275,54.333333333333336,529.9925,81.83500000000004,-19.833333333333336,1
1037,0,102.16666666666667,258.03749999999997,54.333333333333336,529.9925,-271.955,47.833333333333336,0
1038,0,102.16666666666667,258.03749999999997,54.333333333333336,529.9925,-271.955,47.833333333333336,1
1039,0,31.25,543.2041666666667,54.333333333333336,529.9925,13.211666666666702,-23.083333333333336,1
1040,0,89.08333333333333,268.49583333333334,54.333333333333336,529.9925,-261.4966666666666,34.74999999999999,0
1041,0,34.5,611.8275,121.66666666666667,182.54916666666668,429.2783333333333,-87.16666666666667,0
1042,0,114.5,227.87333333333333,121.66666666666667,182.54916666666668,45.324166666666656,-7.166666666666671,0
1043,1,34.5,611.8275,12.5,708.9433333333333,-97.11583333333328,22.0,0
1044,0,77.5,357.20250000000004,12.5,708.9433333333333,-351.7408333333332,65.0,0
1045,0,34.083333333333336,547.5383333333333,12.5,708.9433333333333,-161.40499999999997,21.583333333333336,0
1046,1,1.0,1204.1991666666668,12.5,708.9433333333333,495.2558333333335,-11.5,1
1047,0,20.5,679.5475,12.5,708.9433333333333,-29.395833333333258,8.0,1
1048,0,15.666666666666666,710.9633333333333,12.5,708.9433333333333,2.019999999999982,3.166666666666666,1
1049,0,39.25,515.5975,12.5,708.9433333333333,-193.3458333333333,26.75,0
1050,0,14.25,795.4166666666666,12.5,708.9433333333333,86.47333333333336,1.75,1
1051,1,34.5,611.8275,1.0,1204.1991666666668,-592.3716666666668,33.5,0
1052,0,19.666666666666668,646.9366666666666,1.0,1204.1991666666668,-557.2625000000002,18.666666666666668,0
1053,0,73.5,378.3625,1.0,1204.1991666666668,-825.8366666666668,72.5,0
1054,0,14.25,795.4166666666666,1.0,1204.1991666666668,-408.78250000000014,13.25,1
1055,0,34.5,611.8275,114.5,227.87333333333333,383.95416666666665,-80.0,1
1056,0,125.33333333333333,158.82500000000002,114.5,227.87333333333333,-69.04833333333332,10.833333333333329,0
1057,1,104.66666666666667,238.22583333333333,114.5,227.87333333333333,10.352499999999992,-9.833333333333329,0
1058,0,55.083333333333336,353.4533333333333,63.416666666666664,437.815,-84.36166666666668,-8.333333333333329,0
1059,0,102.25,258.33,63.416666666666664,437.815,-179.485,38.833333333333336,1
1060,1,153.08333333333334,109.17,63.416666666666664,437.815,-328.645,89.66666666666669,0
1061,1,78.33333333333333,318.9791666666667,63.416666666666664,437.815,-118.83583333333331,14.916666666666664,0
1062,0,55.083333333333336,353.4533333333333,104.66666666666667,238.22583333333333,115.22749999999999,-49.583333333333336,1
1063,0,55.083333333333336,353.4533333333333,104.66666666666667,238.22583333333333,115.22749999999999,-49.583333333333336,0
1064,0,59.083333333333336,444.67249999999996,104.66666666666667,238.22583333333333,206.44666666666663,-45.583333333333336,1
1065,0,69.25,374.6975,104.66666666666667,238.22583333333333,136.47166666666666,-35.41666666666667,1
1066,0,183.91666666666666,42.04833333333333,104.66666666666667,238.22583333333333,-196.1775,79.24999999999999,0
1067,1,40.416666666666664,498.4166666666667,89.0,268.4816666666667,229.935,-48.583333333333336,0
1068,1,18.166666666666668,681.6441666666667,89.0,268.4816666666667,413.1625,-70.83333333333333,1
1069,1,46.083333333333336,463.75,31.25,543.2041666666667,-79.45416666666665,14.833333333333336,1
1070,0,54.333333333333336,529.9925,31.25,543.2041666666667,-13.211666666666702,23.083333333333336,1
1071,0,132.5,132.00666666666666,31.25,543.2041666666667,-411.1975,101.25,0
1072,0,99.66666666666667,268.7733333333333,31.25,543.2041666666667,-274.43083333333334,68.41666666666667,0
1073,0,46.083333333333336,463.75,70.58333333333333,325.03749999999997,138.71250000000003,-24.499999999999993,1
1074,0,46.083333333333336,463.75,62.916666666666664,421.5216666666667,42.228333333333296,-16.83333333333333,0
1075,0,73.58333333333333,367.4608333333333,62.916666666666664,421.5216666666667,-54.06083333333339,10.666666666666664,0
1076,0,77.33333333333333,305.0683333333333,62.916666666666664,421.5216666666667,-116.45333333333338,14.416666666666664,1
1077,0,75.25,344.3925,146.16666666666666,120.15583333333332,224.23666666666668,-70.91666666666666,1
1078,0,75.25,344.3925,46.083333333333336,463.75,-119.35750000000002,29.166666666666664,0
1079,1,73.58333333333333,367.4608333333333,46.083333333333336,463.75,-96.28916666666669,27.499999999999993,0
1080,0,62.916666666666664,421.5216666666667,46.083333333333336,463.75,-42.228333333333296,16.83333333333333,1
1081,0,89.16666666666667,262.3491666666667,46.083333333333336,463.75,-201.4008333333333,43.083333333333336,0
1082,0,70.58333333333333,325.03749999999997,46.083333333333336,463.75,-138.71250000000003,24.499999999999993,0
1083,1,24.833333333333332,582.5766666666667,73.5,378.3625,204.2141666666667,-48.66666666666667,1
1084,0,140.25,150.65666666666667,73.5,378.3625,-227.70583333333335,66.75,0
1085,0,19.666666666666668,646.9366666666666,73.5,378.3625,268.5741666666666,-53.83333333333333,1
1086,0,1.0,1204.1991666666668,73.5,378.3625,825.8366666666668,-72.5,0
1087,0,72.83333333333333,383.71,73.5,378.3625,5.347499999999968,-0.6666666666666714,0
1088,0,90.58333333333333,304.8966666666667,73.5,378.3625,-73.46583333333331,17.08333333333333,0
1089,0,24.833333333333332,582.5766666666667,48.333333333333336,399.6675,182.9091666666667,-23.500000000000004,0
1090,0,61.833333333333336,427.6366666666666,48.333333333333336,399.6675,27.96916666666658,13.5,1
1091,0,2.0833333333333335,1011.7008333333333,48.333333333333336,399.6675,612.0333333333333,-46.25,1
1092,0,24.833333333333332,582.5766666666667,165.91666666666666,65.39,517.1866666666667,-141.08333333333331,1
1093,0,61.833333333333336,427.6366666666666,165.91666666666666,65.39,362.2466666666666,-104.08333333333331,1
1094,0,140.25,143.5225,165.91666666666666,65.39,78.13250000000001,-25.666666666666657,1
1095,0,48.333333333333336,399.6675,165.91666666666666,65.39,334.27750000000003,-117.58333333333331,1
1096,0,24.833333333333332,582.5766666666667,61.833333333333336,427.6366666666666,154.9400000000001,-37.0,1
1097,0,2.0833333333333335,1011.7008333333333,61.833333333333336,427.6366666666666,584.0641666666668,-59.75,1
1098,0,48.333333333333336,399.6675,61.833333333333336,427.6366666666666,-27.96916666666658,-13.5,0
1099,0,165.91666666666666,65.39,61.833333333333336,427.6366666666666,-362.2466666666666,104.08333333333331,0
1100,0,24.833333333333332,582.5766666666667,2.0833333333333335,1011.7008333333333,-429.1241666666666,22.75,0
1101,0,140.25,143.5225,2.0833333333333335,1011.7008333333333,-868.1783333333333,138.16666666666666,0
1102,0,165.91666666666666,65.39,2.0833333333333335,1011.7008333333333,-946.3108333333333,163.83333333333331,0
1103,0,24.833333333333332,582.5766666666667,7.083333333333333,818.1391666666667,-235.5625,17.75,0
1104,0,65.16666666666667,421.67,7.083333333333333,818.1391666666667,-396.4691666666667,58.083333333333336,0
1105,0,110.5,240.67583333333334,7.083333333333333,818.1391666666667,-577.4633333333334,103.41666666666667,0
1106,0,102.16666666666667,293.625,7.083333333333333,818.1391666666667,-524.5141666666667,95.08333333333334,0
1107,0,102.16666666666667,258.03749999999997,89.08333333333333,268.49583333333334,-10.458333333333371,13.083333333333343,0
1108,0,77.33333333333333,305.0683333333333,89.08333333333333,268.49583333333334,36.57249999999999,-11.75,0
1109,1,54.333333333333336,529.9925,73.58333333333333,367.4608333333333,162.53166666666664,-19.249999999999993,1
1110,1,31.25,543.2041666666667,73.58333333333333,367.4608333333333,175.74333333333334,-42.33333333333333,0
1111,0,62.916666666666664,421.5216666666667,73.58333333333333,367.4608333333333,54.06083333333339,-10.666666666666664,1
1112,0,63.75,360.8933333333334,73.58333333333333,367.4608333333333,-6.567499999999939,-9.833333333333329,1
1113,0,54.333333333333336,529.9925,77.33333333333333,305.0683333333333,224.92416666666662,-22.999999999999993,1
1114,0,62.916666666666664,421.5216666666667,77.33333333333333,305.0683333333333,116.45333333333338,-14.416666666666664,1
1115,0,89.08333333333333,268.49583333333334,77.33333333333333,305.0683333333333,-36.57249999999999,11.75,1
1116,0,77.5,357.20250000000004,158.16666666666666,107.28083333333335,249.92166666666668,-80.66666666666666,1
1117,1,138.25,164.28916666666666,158.16666666666666,107.28083333333335,57.00833333333331,-19.916666666666657,1
1118,1,18.166666666666668,681.6441666666667,6.333333333333333,840.8441666666668,-159.20000000000005,11.833333333333336,0
1119,0,26.916666666666668,560.4141666666667,6.333333333333333,840.8441666666668,-280.43000000000006,20.583333333333336,0
1120,1,1.0,1204.1991666666668,6.333333333333333,840.8441666666668,363.355,-5.333333333333333,0
1121,1,12.5,708.9433333333333,6.333333333333333,840.8441666666668,-131.90083333333348,6.166666666666667,0
1122,0,23.583333333333332,568.5466666666666,6.333333333333333,840.8441666666668,-272.2975000000001,17.25,0
1123,0,144.0,125.49000000000001,6.333333333333333,840.8441666666668,-715.3541666666667,137.66666666666666,0
1124,0,14.25,795.4166666666666,6.333333333333333,840.8441666666668,-45.42750000000012,7.916666666666667,1
1125,0,98.16666666666667,255.38333333333333,138.25,164.28916666666666,91.09416666666667,-40.08333333333333,1
1126,0,158.16666666666666,107.28083333333335,138.25,164.28916666666666,-57.00833333333331,19.916666666666657,1
1127,0,60.583333333333336,404.64166666666665,77.5,357.20250000000004,47.43916666666661,-16.916666666666664,0
1128,0,12.5,708.9433333333333,77.5,357.20250000000004,351.7408333333332,-65.0,0
1129,0,47.083333333333336,440.83750000000003,77.5,357.20250000000004,83.63499999999999,-30.416666666666664,1
1130,1,138.25,164.28916666666666,77.5,357.20250000000004,-192.91333333333338,60.75,0
1131,1,145.66666666666666,143.67333333333332,173.66666666666666,74.31583333333334,69.35749999999997,-28.0,1
1132,0,167.83333333333334,82.8125,173.66666666666666,74.31583333333334,8.496666666666655,-5.833333333333314,1
1133,1,156.75,107.74833333333333,173.66666666666666,74.31583333333334,33.43249999999999,-16.916666666666657,1
1134,1,145.66666666666666,143.67333333333332,207.0,0.0,143.67333333333332,-61.33333333333334,1
1135,1,173.66666666666666,74.31583333333334,207.0,0.0,74.31583333333334,-33.33333333333334,1
1136,1,145.66666666666666,143.67333333333332,156.75,107.74833333333333,35.92499999999998,-11.083333333333343,0
1137,1,207.0,0.0,156.75,107.74833333333333,-107.74833333333333,50.25,0
1138,0,154.83333333333334,122.69083333333333,176.25,57.26916666666667,65.42166666666665,-21.416666666666657,1
1139,0,154.83333333333334,122.69083333333333,152.0,124.84916666666668,-2.1583333333333456,2.833333333333343,1
1140,0,169.66666666666666,69.16416666666667,152.0,124.84916666666668,-55.685,17.666666666666657,1
1141,1,176.25,57.26916666666667,152.0,124.84916666666668,-67.58000000000001,24.25,0
1142,1,159.33333333333334,101.08083333333333,152.0,124.84916666666668,-23.768333333333345,7.333333333333343,0
1143,1,156.75,107.74833333333333,152.0,124.84916666666668,-17.10083333333334,4.75,0
1144,1,152.0,124.84916666666668,170.41666666666666,81.75416666666668,43.095,-18.416666666666657,1
1145,0,169.66666666666666,69.16416666666667,170.41666666666666,81.75416666666668,-12.590000000000003,-0.75,0
1146,1,159.33333333333334,101.08083333333333,170.41666666666666,81.75416666666668,19.326666666666654,-11.083333333333314,0
1147,1,119.83333333333333,207.29916666666668,170.41666666666666,81.75416666666668,125.545,-50.58333333333333,1
1148,0,167.83333333333334,82.8125,182.16666666666666,35.946666666666665,46.865833333333335,-14.333333333333314,0
1149,1,173.66666666666666,74.31583333333334,182.16666666666666,35.946666666666665,38.36916666666668,-8.5,1
1150,0,167.83333333333334,82.8125,145.66666666666666,143.67333333333332,-60.86083333333332,22.166666666666686,0
1151,0,169.66666666666666,69.16416666666667,145.66666666666666,143.67333333333332,-74.50916666666664,24.0,0
1152,1,182.16666666666666,35.946666666666665,145.66666666666666,143.67333333333332,-107.72666666666666,36.5,0
1153,1,173.66666666666666,74.31583333333334,145.66666666666666,143.67333333333332,-69.35749999999997,28.0,0
1154,0,169.66666666666666,69.16416666666667,159.33333333333334,101.08083333333333,-31.916666666666657,10.333333333333314,0
1155,0,169.66666666666666,69.16416666666667,159.33333333333334,101.08083333333333,-31.916666666666657,10.333333333333314,1
1156,1,148.75,114.93833333333333,159.33333333333334,101.08083333333333,13.857500000000002,-10.583333333333343,1
1157,1,200.75,12.019166666666665,119.83333333333333,207.29916666666668,-195.28,80.91666666666667,0
1158,1,170.41666666666666,81.75416666666668,200.75,12.019166666666665,69.73500000000001,-30.333333333333343,1
1159,0,202.66666666666666,7.800000000000001,46.5,454.7208333333333,-446.9208333333333,156.16666666666666,0
1160,0,89.66666666666667,259.89,46.5,454.7208333333333,-194.83083333333332,43.16666666666667,0
1161,0,32.25,569.4,46.5,454.7208333333333,114.67916666666667,-14.25,0
1162,0,202.66666666666666,7.800000000000001,7.666666666666667,928.2691666666666,-920.4691666666666,195.0,0
1163,0,89.66666666666667,259.89,7.666666666666667,928.2691666666666,-668.3791666666666,82.0,0
1164,0,46.5,454.7208333333333,7.666666666666667,928.2691666666666,-473.5483333333333,38.833333333333336,0
1165,0,202.66666666666666,7.800000000000001,32.25,569.4,-561.6,170.41666666666666,0
1166,0,35.0,530.9491666666667,32.25,569.4,-38.45083333333332,2.75,0
1167,0,7.666666666666667,928.2691666666666,32.25,569.4,358.8691666666666,-24.583333333333332,1
1168,0,12.416666666666666,770.3016666666667,32.25,569.4,200.90166666666676,-19.833333333333336,1
1169,0,3.0833333333333335,979.7575,39.25,515.5975,464.1600000000001,-36.166666666666664,1
1170,0,57.833333333333336,434.9666666666667,39.25,515.5975,-80.63083333333327,18.583333333333336,0
1171,0,20.5,679.5475,39.25,515.5975,163.95000000000005,-18.75,1
1172,0,3.0833333333333335,979.7575,4.916666666666667,874.6825,105.07500000000005,-1.8333333333333335,0
1173,0,12.5,708.9433333333333,4.916666666666667,874.6825,-165.73916666666673,7.583333333333333,1
1174,0,39.25,515.5975,4.916666666666667,874.6825,-359.08500000000004,34.333333333333336,1
1175,0,44.083333333333336,463.5625,4.916666666666667,874.6825,-411.12,39.16666666666667,0
1176,0,3.0833333333333335,979.7575,34.083333333333336,547.5383333333333,432.21916666666675,-31.000000000000004,1
1177,0,4.916666666666667,874.6825,34.083333333333336,547.5383333333333,327.1441666666667,-29.166666666666668,1
1178,0,39.25,515.5975,34.083333333333336,547.5383333333333,-31.94083333333333,5.166666666666664,1
1179,0,61.833333333333336,427.6366666666666,24.833333333333332,582.5766666666667,-154.9400000000001,37.0,1
1180,0,140.25,143.5225,24.833333333333332,582.5766666666667,-439.0541666666667,115.41666666666667,0
1181,0,48.333333333333336,399.6675,24.833333333333332,582.5766666666667,-182.9091666666667,23.500000000000004,0
1182,0,7.083333333333333,818.1391666666667,24.833333333333332,582.5766666666667,235.5625,-17.75,1
1183,0,19.25,692.2491666666666,12.416666666666666,770.3016666666667,-78.05250000000012,6.833333333333334,1
1184,0,152.83333333333334,100.875,12.416666666666666,770.3016666666667,-669.4266666666667,140.41666666666669,0
1185,0,108.66666666666667,259.64166666666665,12.416666666666666,770.3016666666667,-510.6600000000001,96.25,0
1186,0,32.25,569.4,12.416666666666666,770.3016666666667,-200.90166666666676,19.833333333333336,0
1187,0,19.25,692.2491666666666,56.833333333333336,439.93249999999995,252.31666666666666,-37.583333333333336,0
1188,0,152.83333333333334,100.875,56.833333333333336,439.93249999999995,-339.05749999999995,96.0,0
1189,0,113.75,199.80166666666665,56.833333333333336,439.93249999999995,-240.1308333333333,56.916666666666664,0
1190,0,12.416666666666666,770.3016666666667,56.833333333333336,439.93249999999995,330.3691666666668,-44.41666666666667,1
1191,0,19.25,692.2491666666666,152.83333333333334,100.875,591.3741666666666,-133.58333333333334,1
1192,0,108.66666666666667,259.64166666666665,152.83333333333334,100.875,158.76666666666665,-44.16666666666667,1
1193,0,12.416666666666666,770.3016666666667,152.83333333333334,100.875,669.4266666666667,-140.41666666666669,1
1194,0,57.333333333333336,463.70416666666665,144.0,125.49000000000001,338.21416666666664,-86.66666666666666,1
1195,0,66.83333333333333,386.86833333333334,144.0,125.49000000000001,261.37833333333333,-77.16666666666667,0
1196,0,23.583333333333332,568.5466666666666,144.0,125.49000000000001,443.0566666666666,-120.41666666666667,1
1197,0,57.333333333333336,463.70416666666665,26.916666666666668,560.4141666666667,-96.71000000000004,30.416666666666668,0
1198,0,66.83333333333333,386.86833333333334,26.916666666666668,560.4141666666667,-173.54583333333335,39.91666666666666,0
1199,0,144.0,125.49000000000001,26.916666666666668,560.4141666666667,-434.9241666666667,117.08333333333333,0
1200,0,6.333333333333333,840.8441666666668,26.916666666666668,560.4141666666667,280.43000000000006,-20.583333333333336,1
1201,0,4.916666666666667,874.6825,57.833333333333336,434.9666666666667,439.7158333333333,-52.91666666666667,1
1202,0,34.083333333333336,547.5383333333333,57.833333333333336,434.9666666666667,112.5716666666666,-23.75,0
1203,0,20.5,679.5475,57.833333333333336,434.9666666666667,244.58083333333332,-37.333333333333336,1
1204,0,44.083333333333336,463.5625,57.833333333333336,434.9666666666667,28.595833333333303,-13.75,1
1205,0,4.916666666666667,874.6825,15.666666666666666,710.9633333333333,163.71916666666675,-10.75,1
1206,0,34.083333333333336,547.5383333333333,15.666666666666666,710.9633333333333,-163.42499999999995,18.41666666666667,1
1207,0,57.833333333333336,434.9666666666667,15.666666666666666,710.9633333333333,-275.99666666666656,42.16666666666667,0
1208,0,20.5,679.5475,15.666666666666666,710.9633333333333,-31.41583333333324,4.833333333333334,1
1209,0,4.916666666666667,874.6825,20.5,679.5475,195.135,-15.583333333333332,0
1210,0,34.083333333333336,547.5383333333333,20.5,679.5475,-132.00916666666672,13.583333333333336,1
1211,0,44.083333333333336,463.5625,20.5,679.5475,-215.985,23.583333333333336,0
1212,0,9.666666666666666,796.5524999999999,36.416666666666664,557.9683333333334,238.58416666666653,-26.75,1
1213,0,12.916666666666666,833.395,36.416666666666664,557.9683333333334,275.4266666666666,-23.5,1
1214,0,55.25,363.5,36.416666666666664,557.9683333333334,-194.46833333333336,18.833333333333336,0
